X (Second),CH1 (Volt),CH2 (Volt),
-5.10957e+00,-2.32e+00,-1.84e+00,
-5.10955e+00,-2.32e+00,-1.76e+00,
-5.10953e+00,-2.32e+00,-1.76e+00,
-5.10951e+00,-2.32e+00,-1.76e+00,
-5.10949e+00,-2.40e+00,-1.76e+00,
-5.10947e+00,-2.32e+00,-1.76e+00,
-5.10945e+00,-2.32e+00,-1.76e+00,
-5.10943e+00,-2.32e+00,-1.76e+00,
-5.10941e+00,-2.32e+00,-1.76e+00,
-5.10939e+00,-2.40e+00,-1.76e+00,
-5.10938e+00,-2.32e+00,-1.76e+00,
-5.10936e+00,-2.32e+00,-1.76e+00,
-5.10934e+00,-2.32e+00,-1.76e+00,
-5.10932e+00,-2.40e+00,-1.76e+00,
-5.10930e+00,-2.32e+00,-1.76e+00,
-5.10928e+00,-2.32e+00,-1.76e+00,
-5.10926e+00,-2.32e+00,-1.84e+00,
-5.10924e+00,-2.40e+00,-1.76e+00,
-5.10922e+00,-2.32e+00,-1.76e+00,
-5.10920e+00,-2.32e+00,-1.84e+00,
-5.10918e+00,-2.40e+00,-1.76e+00,
-5.10916e+00,-2.40e+00,-1.76e+00,
-5.10914e+00,-2.40e+00,-1.76e+00,
-5.10912e+00,-2.40e+00,-1.76e+00,
-5.10910e+00,-2.32e+00,-1.76e+00,
-5.10908e+00,-2.32e+00,-1.76e+00,
-5.10906e+00,-2.32e+00,-1.76e+00,
-5.10904e+00,-2.32e+00,-1.76e+00,
-5.10902e+00,-2.40e+00,-1.76e+00,
-5.10900e+00,-2.32e+00,-1.76e+00,
-5.10898e+00,-2.40e+00,-1.84e+00,
-5.10896e+00,-2.32e+00,-1.76e+00,
-5.10895e+00,-2.40e+00,-1.76e+00,
-5.10893e+00,-2.32e+00,-1.76e+00,
-5.10891e+00,-2.32e+00,-1.76e+00,
-5.10889e+00,-2.40e+00,-1.76e+00,
-5.10887e+00,-2.40e+00,-1.76e+00,
-5.10885e+00,-2.32e+00,-1.76e+00,
-5.10883e+00,-2.32e+00,-1.76e+00,
-5.10881e+00,-2.32e+00,-1.76e+00,
-5.10879e+00,-2.40e+00,-1.76e+00,
-5.10877e+00,-2.40e+00,-1.76e+00,
-5.10875e+00,-2.32e+00,-1.84e+00,
-5.10873e+00,-2.32e+00,-1.76e+00,
-5.10871e+00,-2.32e+00,-1.76e+00,
-5.10869e+00,-2.32e+00,-1.76e+00,
-5.10867e+00,-2.32e+00,-1.76e+00,
-5.10865e+00,-2.40e+00,-1.76e+00,
-5.10863e+00,-2.40e+00,-1.76e+00,
-5.10861e+00,-2.32e+00,-1.76e+00,
-5.10859e+00,-2.40e+00,-1.76e+00,
-5.10857e+00,-2.32e+00,-1.76e+00,
-5.10855e+00,-2.32e+00,-1.76e+00,
-5.10853e+00,-2.32e+00,-1.76e+00,
-5.10852e+00,-2.40e+00,-1.76e+00,
-5.10850e+00,-2.40e+00,-1.76e+00,
-5.10848e+00,-2.40e+00,-1.76e+00,
-5.10846e+00,-2.40e+00,-1.76e+00,
-5.10844e+00,-2.32e+00,-1.76e+00,
-5.10842e+00,-2.32e+00,-1.76e+00,
-5.10840e+00,-2.40e+00,-1.76e+00,
-5.10838e+00,-2.40e+00,-1.76e+00,
-5.10836e+00,-2.32e+00,-1.76e+00,
-5.10834e+00,-2.40e+00,-1.76e+00,
-5.10832e+00,-2.32e+00,-1.76e+00,
-5.10830e+00,-2.40e+00,-1.76e+00,
-5.10828e+00,-2.40e+00,-1.76e+00,
-5.10826e+00,-2.32e+00,-1.76e+00,
-5.10824e+00,-2.40e+00,-1.76e+00,
-5.10822e+00,-2.40e+00,-1.76e+00,
-5.10820e+00,-2.40e+00,-1.76e+00,
-5.10818e+00,-2.32e+00,-1.76e+00,
-5.10816e+00,-2.40e+00,-1.76e+00,
-5.10814e+00,-2.40e+00,-1.76e+00,
-5.10812e+00,-2.32e+00,-1.76e+00,
-5.10811e+00,-2.40e+00,-1.76e+00,
-5.10809e+00,-2.32e+00,-1.76e+00,
-5.10807e+00,-2.40e+00,-1.76e+00,
-5.10805e+00,-2.32e+00,-1.76e+00,
-5.10803e+00,-2.40e+00,-1.76e+00,
-5.10801e+00,-2.40e+00,-1.84e+00,
-5.10799e+00,-2.32e+00,-1.76e+00,
-5.10797e+00,-2.32e+00,-1.76e+00,
-5.10795e+00,-2.32e+00,-1.76e+00,
-5.10793e+00,-2.40e+00,-1.76e+00,
-5.10791e+00,-2.32e+00,-1.76e+00,
-5.10789e+00,-2.32e+00,-1.76e+00,
-5.10787e+00,-2.32e+00,-1.76e+00,
-5.10785e+00,-2.40e+00,-1.76e+00,
-5.10783e+00,-2.40e+00,-1.76e+00,
-5.10781e+00,-2.32e+00,-1.84e+00,
-5.10779e+00,-2.40e+00,-1.76e+00,
-5.10777e+00,-2.32e+00,-1.76e+00,
-5.10775e+00,-2.40e+00,-1.76e+00,
-5.10773e+00,-2.32e+00,-1.76e+00,
-5.10771e+00,-2.40e+00,-1.76e+00,
-5.10770e+00,-2.40e+00,-1.76e+00,
-5.10768e+00,-2.40e+00,-1.76e+00,
-5.10766e+00,-2.40e+00,-1.76e+00,
-5.10764e+00,-2.40e+00,-1.76e+00,
-5.10762e+00,-2.40e+00,-1.84e+00,
-5.10760e+00,-2.40e+00,-1.76e+00,
-5.10758e+00,-2.32e+00,-1.76e+00,
-5.10756e+00,-2.32e+00,-1.76e+00,
-5.10754e+00,-2.32e+00,-1.76e+00,
-5.10752e+00,-2.40e+00,-1.76e+00,
-5.10750e+00,-2.40e+00,-1.76e+00,
-5.10748e+00,-2.32e+00,-1.76e+00,
-5.10746e+00,-2.40e+00,-1.76e+00,
-5.10744e+00,-2.32e+00,-1.76e+00,
-5.10742e+00,-2.32e+00,-1.76e+00,
-5.10740e+00,-2.40e+00,-1.76e+00,
-5.10738e+00,-2.32e+00,-1.76e+00,
-5.10736e+00,-2.40e+00,-1.76e+00,
-5.10734e+00,-2.40e+00,-1.76e+00,
-5.10732e+00,-2.32e+00,-1.76e+00,
-5.10730e+00,-2.32e+00,-1.76e+00,
-5.10729e+00,-2.40e+00,-1.76e+00,
-5.10727e+00,-2.40e+00,-1.76e+00,
-5.10725e+00,-2.40e+00,-1.76e+00,
-5.10723e+00,-2.40e+00,-1.76e+00,
-5.10721e+00,-2.40e+00,-1.76e+00,
-5.10719e+00,-2.40e+00,-1.76e+00,
-5.10717e+00,-2.32e+00,-1.76e+00,
-5.10715e+00,-2.40e+00,-1.76e+00,
-5.10713e+00,-2.40e+00,-1.76e+00,
-5.10711e+00,-2.32e+00,-1.76e+00,
-5.10709e+00,-2.32e+00,-1.76e+00,
-5.10707e+00,-2.32e+00,-1.76e+00,
-5.10705e+00,-2.40e+00,-1.76e+00,
-5.10703e+00,-2.40e+00,-1.76e+00,
-5.10701e+00,-2.40e+00,-1.76e+00,
-5.10699e+00,-2.40e+00,-1.76e+00,
-5.10697e+00,-2.40e+00,-1.76e+00,
-5.10695e+00,-2.32e+00,-1.76e+00,
-5.10693e+00,-2.40e+00,-1.76e+00,
-5.10691e+00,-2.32e+00,-1.76e+00,
-5.10689e+00,-2.40e+00,-1.76e+00,
-5.10687e+00,-2.40e+00,-1.76e+00,
-5.10686e+00,-2.32e+00,-1.76e+00,
-5.10684e+00,-2.32e+00,-1.76e+00,
-5.10682e+00,-2.32e+00,-1.76e+00,
-5.10680e+00,-2.40e+00,-1.76e+00,
-5.10678e+00,-2.40e+00,-1.76e+00,
-5.10676e+00,-2.32e+00,-1.76e+00,
-5.10674e+00,-2.40e+00,-1.76e+00,
-5.10672e+00,-2.40e+00,-1.76e+00,
-5.10670e+00,-2.40e+00,-1.76e+00,
-5.10668e+00,-2.32e+00,-1.76e+00,
-5.10666e+00,-2.40e+00,-1.76e+00,
-5.10664e+00,-2.40e+00,-1.84e+00,
-5.10662e+00,-2.40e+00,-1.76e+00,
-5.10660e+00,-2.32e+00,-1.76e+00,
-5.10658e+00,-2.40e+00,-1.76e+00,
-5.10656e+00,-2.40e+00,-1.76e+00,
-5.10654e+00,-2.40e+00,-1.76e+00,
-5.10652e+00,-2.40e+00,-1.76e+00,
-5.10650e+00,-2.40e+00,-1.76e+00,
-5.10648e+00,-2.32e+00,-1.76e+00,
-5.10646e+00,-2.40e+00,-1.76e+00,
-5.10645e+00,-2.40e+00,-1.76e+00,
-5.10643e+00,-2.40e+00,-1.76e+00,
-5.10641e+00,-2.40e+00,-1.76e+00,
-5.10639e+00,-2.40e+00,-1.76e+00,
-5.10637e+00,-2.40e+00,-1.76e+00,
-5.10635e+00,-2.32e+00,-1.76e+00,
-5.10633e+00,-2.40e+00,-1.76e+00,
-5.10631e+00,-2.40e+00,-1.76e+00,
-5.10629e+00,-2.32e+00,-1.76e+00,
-5.10627e+00,-2.32e+00,-1.76e+00,
-5.10625e+00,-2.40e+00,-1.76e+00,
-5.10623e+00,-2.40e+00,-1.76e+00,
-5.10621e+00,-2.40e+00,-1.76e+00,
-5.10619e+00,-2.40e+00,-1.76e+00,
-5.10617e+00,-2.40e+00,-1.76e+00,
-5.10615e+00,-2.40e+00,-1.76e+00,
-5.10613e+00,-2.40e+00,-1.76e+00,
-5.10611e+00,-2.40e+00,-1.76e+00,
-5.10609e+00,-2.40e+00,-1.76e+00,
-5.10607e+00,-2.32e+00,-1.76e+00,
-5.10605e+00,-2.40e+00,-1.76e+00,
-5.10604e+00,-2.40e+00,-1.76e+00,
-5.10602e+00,-2.40e+00,-1.76e+00,
-5.10600e+00,-2.40e+00,-1.76e+00,
-5.10598e+00,-2.40e+00,-1.76e+00,
-5.10596e+00,-2.40e+00,-1.76e+00,
-5.10594e+00,-2.40e+00,-1.76e+00,
-5.10592e+00,-2.32e+00,-1.76e+00,
-5.10590e+00,-2.40e+00,-1.76e+00,
-5.10588e+00,-2.40e+00,-1.76e+00,
-5.10586e+00,-2.40e+00,-1.76e+00,
-5.10584e+00,-2.40e+00,-1.76e+00,
-5.10582e+00,-2.40e+00,-1.76e+00,
-5.10580e+00,-2.40e+00,-1.76e+00,
-5.10578e+00,-2.40e+00,-1.76e+00,
-5.10576e+00,-2.40e+00,-1.76e+00,
-5.10574e+00,-2.32e+00,-1.76e+00,
-5.10572e+00,-2.40e+00,-1.76e+00,
-5.10570e+00,-2.40e+00,-1.76e+00,
-5.10568e+00,-2.40e+00,-1.76e+00,
-5.10566e+00,-2.40e+00,-1.76e+00,
-5.10564e+00,-2.40e+00,-1.76e+00,
-5.10562e+00,-2.40e+00,-1.76e+00,
-5.10561e+00,-2.40e+00,-1.76e+00,
-5.10559e+00,-2.32e+00,-1.76e+00,
-5.10557e+00,-2.40e+00,-1.76e+00,
-5.10555e+00,-2.40e+00,-1.76e+00,
-5.10553e+00,-2.40e+00,-1.76e+00,
-5.10551e+00,-2.40e+00,-1.76e+00,
-5.10549e+00,-2.40e+00,-1.76e+00,
-5.10547e+00,-2.40e+00,-1.76e+00,
-5.10545e+00,-2.40e+00,-1.76e+00,
-5.10543e+00,-2.40e+00,-1.76e+00,
-5.10541e+00,-2.40e+00,-1.76e+00,
-5.10539e+00,-2.40e+00,-1.76e+00,
-5.10537e+00,-2.40e+00,-1.76e+00,
-5.10535e+00,-2.40e+00,-1.76e+00,
-5.10533e+00,-2.40e+00,-1.76e+00,
-5.10531e+00,-2.40e+00,-1.76e+00,
-5.10529e+00,-2.40e+00,-1.76e+00,
-5.10527e+00,-2.40e+00,-1.76e+00,
-5.10525e+00,-2.40e+00,-1.76e+00,
-5.10523e+00,-2.40e+00,-1.76e+00,
-5.10521e+00,-2.40e+00,-1.76e+00,
-5.10520e+00,-2.40e+00,-1.76e+00,
-5.10518e+00,-2.40e+00,-1.76e+00,
-5.10516e+00,-2.40e+00,-1.76e+00,
-5.10514e+00,-2.40e+00,-1.76e+00,
-5.10512e+00,-2.40e+00,-1.76e+00,
-5.10510e+00,-2.40e+00,-1.76e+00,
-5.10508e+00,-2.40e+00,-1.76e+00,
-5.10506e+00,-2.32e+00,-1.76e+00,
-5.10504e+00,-2.40e+00,-1.76e+00,
-5.10502e+00,-2.40e+00,-1.76e+00,
-5.10500e+00,-2.40e+00,-1.76e+00,
-5.10498e+00,-2.40e+00,-1.76e+00,
-5.10496e+00,-2.40e+00,-1.76e+00,
-5.10494e+00,-2.40e+00,-1.76e+00,
-5.10492e+00,-2.40e+00,-1.76e+00,
-5.10490e+00,-2.40e+00,-1.76e+00,
-5.10488e+00,-2.40e+00,-1.76e+00,
-5.10486e+00,-2.40e+00,-1.76e+00,
-5.10484e+00,-2.40e+00,-1.76e+00,
-5.10482e+00,-2.40e+00,-1.76e+00,
-5.10480e+00,-2.40e+00,-1.76e+00,
-5.10478e+00,-2.40e+00,-1.76e+00,
-5.10477e+00,-2.40e+00,-1.76e+00,
-5.10475e+00,-2.40e+00,-1.76e+00,
-5.10473e+00,-2.40e+00,-1.76e+00,
-5.10471e+00,-2.40e+00,-1.76e+00,
-5.10469e+00,-2.40e+00,-1.76e+00,
-5.10467e+00,-2.40e+00,-1.76e+00,
-5.10465e+00,-2.40e+00,-1.76e+00,
-5.10463e+00,-2.40e+00,-1.76e+00,
-5.10461e+00,-2.40e+00,-1.76e+00,
-5.10459e+00,-2.40e+00,-1.76e+00,
-5.10457e+00,-2.32e+00,-1.76e+00,
-5.10455e+00,-2.40e+00,-1.76e+00,
-5.10453e+00,-2.40e+00,-1.76e+00,
-5.10451e+00,-2.40e+00,-1.76e+00,
-5.10449e+00,-2.40e+00,-1.76e+00,
-5.10447e+00,-2.40e+00,-1.76e+00,
-5.10445e+00,-2.40e+00,-1.76e+00,
-5.10443e+00,-2.40e+00,-1.76e+00,
-5.10441e+00,-2.40e+00,-1.76e+00,
-5.10439e+00,-2.40e+00,-1.76e+00,
-5.10437e+00,-2.40e+00,-1.76e+00,
-5.10436e+00,-2.40e+00,-1.76e+00,
-5.10434e+00,-2.40e+00,-1.76e+00,
-5.10432e+00,-2.40e+00,-1.76e+00,
-5.10430e+00,-2.40e+00,-1.76e+00,
-5.10428e+00,-2.40e+00,-1.76e+00,
-5.10426e+00,-2.40e+00,-1.76e+00,
-5.10424e+00,-2.40e+00,-1.76e+00,
-5.10422e+00,-2.40e+00,-1.76e+00,
-5.10420e+00,-2.40e+00,-1.76e+00,
-5.10418e+00,-2.40e+00,-1.76e+00,
-5.10416e+00,-2.40e+00,-1.76e+00,
-5.10414e+00,-2.40e+00,-1.76e+00,
-5.10412e+00,-2.40e+00,-1.76e+00,
-5.10410e+00,-2.40e+00,-1.76e+00,
-5.10408e+00,-2.40e+00,-1.76e+00,
-5.10406e+00,-2.40e+00,-1.76e+00,
-5.10404e+00,-2.40e+00,-1.76e+00,
-5.10402e+00,-2.40e+00,-1.76e+00,
-5.10400e+00,-2.40e+00,-1.76e+00,
-5.10398e+00,-2.40e+00,-1.76e+00,
-5.10396e+00,-2.40e+00,-1.76e+00,
-5.10395e+00,-2.40e+00,-1.76e+00,
-5.10393e+00,-2.40e+00,-1.76e+00,
-5.10391e+00,-2.40e+00,-1.76e+00,
-5.10389e+00,-2.40e+00,-1.76e+00,
-5.10387e+00,-2.40e+00,-1.76e+00,
-5.10385e+00,-2.40e+00,-1.76e+00,
-5.10383e+00,-2.40e+00,-1.76e+00,
-5.10381e+00,-2.40e+00,-1.76e+00,
-5.10379e+00,-2.40e+00,-1.76e+00,
-5.10377e+00,-2.40e+00,-1.76e+00,
-5.10375e+00,-2.40e+00,-1.76e+00,
-5.10373e+00,-2.40e+00,-1.76e+00,
-5.10371e+00,-2.40e+00,-1.76e+00,
-5.10369e+00,-2.40e+00,-1.76e+00,
-5.10367e+00,-2.40e+00,-1.76e+00,
-5.10365e+00,-2.32e+00,-1.76e+00,
-5.10363e+00,-2.40e+00,-1.76e+00,
-5.10361e+00,-2.40e+00,-1.76e+00,
-5.10359e+00,-2.40e+00,-1.76e+00,
-5.10357e+00,-2.40e+00,-1.76e+00,
-5.10355e+00,-2.40e+00,-1.76e+00,
-5.10354e+00,-2.40e+00,-1.76e+00,
-5.10352e+00,-2.40e+00,-1.76e+00,
-5.10350e+00,-2.32e+00,-1.76e+00,
-5.10348e+00,-2.40e+00,-1.76e+00,
-5.10346e+00,-2.40e+00,-1.76e+00,
-5.10344e+00,-2.40e+00,-1.76e+00,
-5.10342e+00,-2.40e+00,-1.76e+00,
-5.10340e+00,-2.40e+00,-1.76e+00,
-5.10338e+00,-2.40e+00,-1.76e+00,
-5.10336e+00,-2.40e+00,-1.76e+00,
-5.10334e+00,-2.40e+00,-1.76e+00,
-5.10332e+00,-2.40e+00,-1.76e+00,
-5.10330e+00,-2.40e+00,-1.76e+00,
-5.10328e+00,-2.40e+00,-1.76e+00,
-5.10326e+00,-2.40e+00,-1.76e+00,
-5.10324e+00,-2.40e+00,-1.76e+00,
-5.10322e+00,-2.40e+00,-1.76e+00,
-5.10320e+00,-2.40e+00,-1.76e+00,
-5.10318e+00,-2.40e+00,-1.76e+00,
-5.10316e+00,-2.40e+00,-1.76e+00,
-5.10314e+00,-2.40e+00,-1.76e+00,
-5.10313e+00,-2.40e+00,-1.76e+00,
-5.10311e+00,-2.40e+00,-1.76e+00,
-5.10309e+00,-2.40e+00,-1.76e+00,
-5.10307e+00,-2.40e+00,-1.76e+00,
-5.10305e+00,-2.40e+00,-1.76e+00,
-5.10303e+00,-2.40e+00,-1.76e+00,
-5.10301e+00,-2.40e+00,-1.76e+00,
-5.10299e+00,-2.40e+00,-1.76e+00,
-5.10297e+00,-2.40e+00,-1.76e+00,
-5.10295e+00,-2.40e+00,-1.76e+00,
-5.10293e+00,-2.40e+00,-1.76e+00,
-5.10291e+00,-2.40e+00,-1.76e+00,
-5.10289e+00,-2.40e+00,-1.76e+00,
-5.10287e+00,-2.40e+00,-1.76e+00,
-5.10285e+00,-2.40e+00,-1.76e+00,
-5.10283e+00,-2.40e+00,-1.76e+00,
-5.10281e+00,-2.40e+00,-1.76e+00,
-5.10279e+00,-2.40e+00,-1.68e+00,
-5.10277e+00,-2.40e+00,-1.76e+00,
-5.10275e+00,-2.40e+00,-1.68e+00,
-5.10273e+00,-2.40e+00,-1.76e+00,
-5.10271e+00,-2.40e+00,-1.76e+00,
-5.10269e+00,-2.40e+00,-1.76e+00,
-5.10268e+00,-2.40e+00,-1.76e+00,
-5.10266e+00,-2.40e+00,-1.76e+00,
-5.10264e+00,-2.40e+00,-1.76e+00,
-5.10262e+00,-2.40e+00,-1.76e+00,
-5.10260e+00,-2.48e+00,-1.76e+00,
-5.10258e+00,-2.40e+00,-1.76e+00,
-5.10256e+00,-2.40e+00,-1.76e+00,
-5.10254e+00,-2.40e+00,-1.76e+00,
-5.10252e+00,-2.40e+00,-1.76e+00,
-5.10250e+00,-2.40e+00,-1.76e+00,
-5.10248e+00,-2.32e+00,-1.76e+00,
-5.10246e+00,-2.40e+00,-1.76e+00,
-5.10244e+00,-2.40e+00,-1.76e+00,
-5.10242e+00,-2.40e+00,-1.76e+00,
-5.10240e+00,-2.40e+00,-1.76e+00,
-5.10238e+00,-2.40e+00,-1.76e+00,
-5.10236e+00,-2.40e+00,-1.76e+00,
-5.10234e+00,-2.40e+00,-1.76e+00,
-5.10232e+00,-2.40e+00,-1.76e+00,
-5.10230e+00,-2.40e+00,-1.76e+00,
-5.10228e+00,-2.40e+00,-1.76e+00,
-5.10227e+00,-2.40e+00,-1.76e+00,
-5.10225e+00,-2.40e+00,-1.76e+00,
-5.10223e+00,-2.40e+00,-1.76e+00,
-5.10221e+00,-2.40e+00,-1.76e+00,
-5.10219e+00,-2.40e+00,-1.76e+00,
-5.10217e+00,-2.40e+00,-1.76e+00,
-5.10215e+00,-2.40e+00,-1.76e+00,
-5.10213e+00,-2.40e+00,-1.76e+00,
-5.10211e+00,-2.40e+00,-1.76e+00,
-5.10209e+00,-2.40e+00,-1.76e+00,
-5.10207e+00,-2.40e+00,-1.76e+00,
-5.10205e+00,-2.40e+00,-1.68e+00,
-5.10203e+00,-2.40e+00,-1.76e+00,
-5.10201e+00,-2.40e+00,-1.76e+00,
-5.10199e+00,-2.40e+00,-1.76e+00,
-5.10197e+00,-2.40e+00,-1.76e+00,
-5.10195e+00,-2.40e+00,-1.76e+00,
-5.10193e+00,-2.40e+00,-1.76e+00,
-5.10191e+00,-2.40e+00,-1.76e+00,
-5.10189e+00,-2.40e+00,-1.76e+00,
-5.10187e+00,-2.40e+00,-1.76e+00,
-5.10186e+00,-2.40e+00,-1.76e+00,
-5.10184e+00,-2.40e+00,-1.76e+00,
-5.10182e+00,-2.40e+00,-1.76e+00,
-5.10180e+00,-2.40e+00,-1.76e+00,
-5.10178e+00,-2.40e+00,-1.76e+00,
-5.10176e+00,-2.40e+00,-1.76e+00,
-5.10174e+00,-2.40e+00,-1.76e+00,
-5.10172e+00,-2.40e+00,-1.76e+00,
-5.10170e+00,-2.40e+00,-1.76e+00,
-5.10168e+00,-2.40e+00,-1.76e+00,
-5.10166e+00,-2.40e+00,-1.76e+00,
-5.10164e+00,-2.40e+00,-1.76e+00,
-5.10162e+00,-2.40e+00,-1.76e+00,
-5.10160e+00,-2.40e+00,-1.76e+00,
-5.10158e+00,-2.40e+00,-1.76e+00,
-5.10156e+00,-2.40e+00,-1.76e+00,
-5.10154e+00,-2.40e+00,-1.76e+00,
-5.10152e+00,-2.40e+00,-1.76e+00,
-5.10150e+00,-2.40e+00,-1.76e+00,
-5.10148e+00,-2.40e+00,-1.76e+00,
-5.10146e+00,-2.40e+00,-1.76e+00,
-5.10145e+00,-2.40e+00,-1.76e+00,
-5.10143e+00,-2.40e+00,-1.76e+00,
-5.10141e+00,-2.48e+00,-1.76e+00,
-5.10139e+00,-2.40e+00,-1.76e+00,
-5.10137e+00,-2.40e+00,-1.76e+00,
-5.10135e+00,-2.40e+00,-1.76e+00,
-5.10133e+00,-2.40e+00,-1.76e+00,
-5.10131e+00,-2.40e+00,-1.76e+00,
-5.10129e+00,-2.40e+00,-1.76e+00,
-5.10127e+00,-2.48e+00,-1.76e+00,
-5.10125e+00,-2.40e+00,-1.76e+00,
-5.10123e+00,-2.40e+00,-1.68e+00,
-5.10121e+00,-2.40e+00,-1.76e+00,
-5.10119e+00,-2.40e+00,-1.76e+00,
-5.10117e+00,-2.48e+00,-1.76e+00,
-5.10115e+00,-2.40e+00,-1.76e+00,
-5.10113e+00,-2.40e+00,-1.76e+00,
-5.10111e+00,-2.48e+00,-1.76e+00,
-5.10109e+00,-2.40e+00,-1.76e+00,
-5.10107e+00,-2.40e+00,-1.76e+00,
-5.10105e+00,-2.40e+00,-1.76e+00,
-5.10104e+00,-2.40e+00,-1.76e+00,
-5.10102e+00,-2.40e+00,-1.76e+00,
-5.10100e+00,-2.48e+00,-1.76e+00,
-5.10098e+00,-2.40e+00,-1.68e+00,
-5.10096e+00,-2.40e+00,-1.68e+00,
-5.10094e+00,-2.40e+00,-1.76e+00,
-5.10092e+00,-2.40e+00,-1.76e+00,
-5.10090e+00,-2.40e+00,-1.76e+00,
-5.10088e+00,-2.40e+00,-1.76e+00,
-5.10086e+00,-2.40e+00,-1.76e+00,
-5.10084e+00,-2.40e+00,-1.76e+00,
-5.10082e+00,-2.40e+00,-1.76e+00,
-5.10080e+00,-2.40e+00,-1.76e+00,
-5.10078e+00,-2.40e+00,-1.76e+00,
-5.10076e+00,-2.40e+00,-1.76e+00,
-5.10074e+00,-2.48e+00,-1.76e+00,
-5.10072e+00,-2.48e+00,-1.76e+00,
-5.10070e+00,-2.40e+00,-1.76e+00,
-5.10068e+00,-2.40e+00,-1.76e+00,
-5.10066e+00,-2.48e+00,-1.76e+00,
-5.10064e+00,-2.40e+00,-1.76e+00,
-5.10063e+00,-2.48e+00,-1.76e+00,
-5.10061e+00,-2.40e+00,-1.76e+00,
-5.10059e+00,-2.40e+00,-1.76e+00,
-5.10057e+00,-2.40e+00,-1.76e+00,
-5.10055e+00,-2.40e+00,-1.76e+00,
-5.10053e+00,-2.40e+00,-1.76e+00,
-5.10051e+00,-2.40e+00,-1.76e+00,
-5.10049e+00,-2.40e+00,-1.76e+00,
-5.10047e+00,-2.40e+00,-1.76e+00,
-5.10045e+00,-2.40e+00,-1.76e+00,
-5.10043e+00,-2.40e+00,-1.76e+00,
-5.10041e+00,-2.40e+00,-1.76e+00,
-5.10039e+00,-2.40e+00,-1.76e+00,
-5.10037e+00,-2.40e+00,-1.76e+00,
-5.10035e+00,-2.40e+00,-1.76e+00,
-5.10033e+00,-2.40e+00,-1.76e+00,
-5.10031e+00,-2.40e+00,-1.76e+00,
-5.10029e+00,-2.48e+00,-1.76e+00,
-5.10027e+00,-2.40e+00,-1.76e+00,
-5.10025e+00,-2.40e+00,-1.76e+00,
-5.10023e+00,-2.40e+00,-1.76e+00,
-5.10021e+00,-2.40e+00,-1.68e+00,
-5.10020e+00,-2.40e+00,-1.76e+00,
-5.10018e+00,-2.40e+00,-1.76e+00,
-5.10016e+00,-2.40e+00,-1.76e+00,
-5.10014e+00,-2.40e+00,-1.68e+00,
-5.10012e+00,-2.40e+00,-1.76e+00,
-5.10010e+00,-2.40e+00,-1.76e+00,
-5.10008e+00,-2.40e+00,-1.76e+00,
-5.10006e+00,-2.40e+00,-1.68e+00,
-5.10004e+00,-2.40e+00,-1.76e+00,
-5.10002e+00,-2.48e+00,-1.76e+00,
-5.10000e+00,-2.40e+00,-1.68e+00,
-5.09998e+00,-2.40e+00,-1.76e+00,
-5.09996e+00,-2.40e+00,-1.76e+00,
-5.09994e+00,-2.40e+00,-1.76e+00,
-5.09992e+00,-2.40e+00,-1.76e+00,
-5.09990e+00,-2.40e+00,-1.76e+00,
-5.09988e+00,-2.48e+00,-1.76e+00,
-5.09986e+00,-2.48e+00,-1.76e+00,
-5.09984e+00,-2.40e+00,-1.76e+00,
-5.09982e+00,-2.40e+00,-1.76e+00,
-5.09980e+00,-2.40e+00,-1.76e+00,
-5.09978e+00,-2.40e+00,-1.68e+00,
-5.09977e+00,-2.48e+00,-1.76e+00,
-5.09975e+00,-2.40e+00,-1.68e+00,
-5.09973e+00,-2.40e+00,-1.76e+00,
-5.09971e+00,-2.40e+00,-1.76e+00,
-5.09969e+00,-2.40e+00,-1.68e+00,
-5.09967e+00,-2.40e+00,-1.68e+00,
-5.09965e+00,-2.48e+00,-1.76e+00,
-5.09963e+00,-2.40e+00,-1.76e+00,
-5.09961e+00,-2.48e+00,-1.76e+00,
-5.09959e+00,-2.48e+00,-1.76e+00,
-5.09957e+00,-2.48e+00,-1.76e+00,
-5.09955e+00,-2.48e+00,-1.76e+00,
-5.09953e+00,-2.40e+00,-1.76e+00,
-5.09951e+00,-2.40e+00,-1.68e+00,
-5.09949e+00,-2.40e+00,-1.76e+00,
-5.09947e+00,-2.48e+00,-1.76e+00,
-5.09945e+00,-2.40e+00,-1.76e+00,
-5.09943e+00,-2.40e+00,-1.68e+00,
-5.09941e+00,-2.40e+00,-1.76e+00,
-5.09939e+00,-2.48e+00,-1.76e+00,
-5.09937e+00,-2.48e+00,-1.76e+00,
-5.09936e+00,-2.40e+00,-1.76e+00,
-5.09934e+00,-2.48e+00,-1.76e+00,
-5.09932e+00,-2.48e+00,-1.76e+00,
-5.09930e+00,-2.48e+00,-1.76e+00,
-5.09928e+00,-2.48e+00,-1.76e+00,
-5.09926e+00,-2.40e+00,-1.76e+00,
-5.09924e+00,-2.40e+00,-1.76e+00,
-5.09922e+00,-2.40e+00,-1.76e+00,
-5.09920e+00,-2.40e+00,-1.76e+00,
-5.09918e+00,-2.40e+00,-1.68e+00,
-5.09916e+00,-2.40e+00,-1.76e+00,
-5.09914e+00,-2.48e+00,-1.76e+00,
-5.09912e+00,-2.48e+00,-1.76e+00,
-5.09910e+00,-2.40e+00,-1.76e+00,
